,RB1,CDH1,PTEN,BRCA2,CDKN2A,TP53,CTNNB1,CCNE1,CCND1,CDH2,CDH3,ERBB2,ERBB3
TCGA-E2-A56Z-01,-0.48658,0.77525,-0.2519,-0.067735,0.27931,-0.62834,-0.19061,-0.62536,-0.13833,-0.034442,-0.15336,-0.0011370999999999998,0.098788
TCGA-E2-A574-01,0.042312999999999996,0.1037,-0.3387,0.057289,0.7972899999999999,0.6249600000000001,-0.032047000000000006,0.27821999999999997,0.038613,0.077624,0.18101,-0.19565,0.39728
TCGA-E9-A1N3-01,-0.014015000000000001,0.97098,0.0189,0.37761999999999996,0.14978,-0.25526,0.75045,-1.0925,0.040382999999999995,-0.23918000000000003,-0.36965,0.6579699999999999,0.35583000000000004
TCGA-E9-A1N4-01,0.12002,0.071114,0.31903000000000004,-0.14832,-0.7581899999999999,-0.17699,-0.027888,-0.73421,0.31204,-0.0081615,-0.11596,0.41203999999999996,0.62864
TCGA-E9-A1N5-01,-0.16362000000000002,-0.6432399999999999,1.2955,0.24266999999999997,0.23617,-0.32642,0.20055,-0.83678,0.06920599999999999,-0.40226999999999996,-0.23349,0.12425,0.42223999999999995
TCGA-E9-A1N8-01,-0.037487,-0.006688200000000001,-0.61544,0.41801000000000005,1.5553,-0.12865,0.60533,0.7985800000000001,0.16851,0.8137,0.046257,-0.17134000000000002,-0.12022000000000001
TCGA-E9-A1N9-01,-0.10787000000000001,0.78152,0.22333000000000003,0.2729,-0.035749,-0.31538,0.42478999999999995,-0.50931,0.10757,-0.33318000000000003,-0.21085,0.38508000000000003,0.2252
TCGA-E9-A1NA-01,-0.19334,0.13280999999999998,0.89994,0.17624,-0.010803,-0.28595,0.046465,-0.38106,0.36533000000000004,-0.47618,0.0026023000000000005,0.06341000000000001,0.46346000000000004
TCGA-E9-A1ND-01,-0.07276200000000001,-0.31088000000000005,0.8691700000000001,0.079539,0.086903,0.39284,-0.29294000000000003,-0.13243,-0.1185,-0.21846999999999997,0.23121,-0.29141,-0.35106
TCGA-E9-A1NE-01,0.11900000000000001,-0.28723000000000004,0.011011,-0.11094000000000001,-0.49738000000000004,-0.28481,-0.9618899999999999,-0.86156,0.21885,-0.28189000000000003,0.2056,-0.42482,-0.28974
TCGA-E9-A1NF-01,0.029375,-0.64518,-0.47572,-0.20667,-0.39533,0.24909,-0.51968,-1.0587,0.39689,0.044059,-0.38363,0.31217,0.052248
TCGA-E9-A1NG-01,-0.06732,-0.048873,0.9397,0.030510000000000002,0.44028,0.078127,-0.06069600000000001,-0.9863,0.4557,-0.053228,-0.23798000000000002,0.16345,0.24427
TCGA-E9-A1NH-01,-0.20834,0.11696,0.74485,0.13605,-0.10959,-0.56289,-0.23819,-1.0316,-0.071767,-0.50857,0.36457,0.29558,0.064728
TCGA-E9-A1NI-01,-0.043741,-0.40529,-0.00068252,0.12301,-0.07132000000000001,-0.10450999999999999,-0.34347,-0.9444799999999999,0.3457,-0.11805,-0.30082,0.49546999999999997,0.49763999999999997
TCGA-E9-A1QZ-01,-0.19312,-0.7862899999999999,0.5645899999999999,-0.11456,-0.23593000000000003,-1.0068,-0.6732100000000001,-0.70194,0.4526,0.11218,0.2763,-0.102,-0.043939
TCGA-E9-A1R0-01,0.0079484,-3.9465,0.38521,-0.22416,-0.45776999999999995,-1.6855,-0.5844699999999999,-0.74652,0.15259,0.32573,0.24365,0.07208099999999999,0.19719
TCGA-E9-A1R2-01,-0.09110499999999999,0.81888,0.15099,0.13221,-0.24795,-0.16477999999999998,-0.20309000000000002,-0.7659199999999999,-0.069013,-0.16914,-0.26556,0.96168,0.5658
TCGA-E9-A1R3-01,-0.057432000000000004,0.1744,1.1583,-0.04473,0.38315,-0.17152,0.18164,-1.1172,-0.14609,-0.16172,-0.22358000000000003,0.38014000000000003,0.15050999999999998
TCGA-E9-A1R4-01,-0.16987,-3.1021,0.92107,-0.08004299999999999,0.8475799999999999,0.32616999999999996,-1.0753,-0.9164700000000001,-0.17306,-0.46405,-0.28726999999999997,0.36943000000000004,0.075825
TCGA-E9-A1R5-01,-0.13265,0.46408,0.77544,0.0016305,0.46286000000000005,-0.24486,0.17595999999999998,-1.1132,0.099801,-0.16539,-0.25763,1.3398,0.69329
TCGA-E9-A1R6-01,0.55842,-1.5063,-3.1823,-0.09777999999999999,-1.1634,0.9400799999999999,-2.0467,-0.73317,1.1606,1.482,-0.3678,0.013559,-0.20447
TCGA-E9-A1R7-01,-0.11177000000000001,-0.26788,-0.27801,-0.033002,-0.12325,-0.36084,-0.9846299999999999,-0.83011,0.27554,0.12152,0.11272,0.6844399999999999,0.25599
TCGA-E9-A1RB-01,-0.38838,0.00069297,0.06149500000000001,0.018889,1.2849,-0.013149000000000001,0.35886,-0.37753000000000003,-0.40462,-0.15269000000000002,-0.41358999999999996,-0.07924199999999999,0.12252
TCGA-E9-A1RC-01,-0.085888,0.36874,-1.2877,-0.055746000000000004,-0.022353,0.054471000000000006,0.24749000000000002,-0.6971,0.31212,0.51618,-0.39153000000000004,0.30838000000000004,0.7862399999999999
TCGA-E9-A1RD-01,-0.094135,0.9140799999999999,1.9873,0.12367,0.44768,-0.30871,0.87445,-1.1175,0.045864999999999996,-0.20384000000000002,-0.18527000000000002,0.81728,0.67187
TCGA-E9-A1RE-01,-0.035969,0.88371,0.32965,0.19141,-0.018401,-0.048303,0.026295999999999996,-1.1092,0.05842000000000001,-0.062778,-0.40364,1.0686,0.44153000000000003
TCGA-E9-A1RF-01,-0.041685,-0.19057000000000002,0.12784,0.15725999999999998,0.29458,-0.26933,-0.24686,-0.90059,0.19604000000000002,0.17786,-0.24306,0.51121,0.069826
TCGA-E9-A1RH-01,0.08805,-2.9269,0.07495,-0.21531999999999998,-0.66583,-0.52278,-1.2588,-0.86246,0.053137000000000004,0.82629,0.33255,0.11877,0.2245
TCGA-E9-A1RI-01,-0.09437000000000001,0.3725,1.1253,0.10869000000000001,0.61243,-0.24919000000000002,-0.20765,-0.94804,0.16627999999999998,-0.028431,-0.30094,0.77804,0.061702
TCGA-E9-A226-01,-0.09794299999999999,0.094218,0.39871999999999996,-0.10011,0.58521,-0.1392,-0.21529,-0.9629200000000001,-0.059703,-0.14222,-0.1363,-0.19330999999999998,0.018049000000000003
TCGA-E9-A227-01,-0.17413,-0.47348999999999997,1.1425,0.054485000000000006,-0.53414,-0.23513,-0.5010399999999999,-0.9882299999999999,-0.10994000000000001,-0.30172,-0.1551,-0.010008,-0.2078
TCGA-E9-A228-01,0.073643,1.0529,0.31155,0.26937,-0.28414,-0.2281,-0.1015,-0.11116,0.5364,-0.46157,-0.052273,2.231,0.51778
TCGA-E9-A229-01,-0.042938,-0.31068,0.094676,0.021629,-0.073273,-0.24369000000000002,-0.40253,-0.79674,0.033625999999999996,-0.00076462,0.1516,-0.46221999999999996,-0.22211999999999998
TCGA-E9-A22A-01,-0.00014471,0.060532,0.3881,0.029116000000000003,0.43963,-0.023383,0.11020999999999999,-0.76755,0.29299000000000003,-0.11912,-0.21882,-0.18514,0.028383
TCGA-E9-A22B-01,-0.050205,0.5334300000000001,0.040091,0.31334,-0.38545,0.028201,0.070451,-0.69601,0.006128,-0.42552,-0.06147999999999999,0.76143,0.37438
TCGA-E9-A22D-01,-0.20244,0.031817000000000005,0.8032,0.2219,0.12835,-0.23645,0.040472,-0.78728,0.38266999999999995,-0.25474,-0.15477,2.4496,1.1088
TCGA-E9-A22E-01,0.14361,-0.062265,-0.063886,0.17124,0.22596,-0.052748,-0.27332,-0.8810399999999999,0.51267,-0.17953,0.082888,-0.25451999999999997,0.24481999999999998
TCGA-E9-A22G-01,-0.23205,-0.46693999999999997,-1.2708,0.45737,0.86326,-0.089906,-0.43171000000000004,1.6844,0.06414600000000001,-0.15109,0.6948,-0.35967,0.030166000000000002
TCGA-E9-A22H-01,-0.070839,0.1377,0.8576299999999999,0.055684000000000004,-0.11126,-0.26194,-0.15879000000000001,-0.033484,-0.031782,-0.20390999999999998,-0.11379,0.013730000000000001,0.059311
TCGA-E9-A243-01,-0.17853,-0.022509,0.80975,0.06855599999999999,0.95957,0.48876000000000003,-0.26225,0.15284,-0.080389,-0.055394000000000006,0.14309000000000002,-0.59286,-0.46158000000000005
TCGA-E9-A244-01,-0.084637,0.099349,-0.1235,-0.092889,0.57502,0.65315,0.1285,-0.8077,0.45214,0.031304000000000005,-0.14188,0.39315,0.45692
TCGA-E9-A245-01,-0.026482,-0.20665999999999998,-0.62053,-0.087037,-0.11796,-0.2919,-0.34795,-0.71713,0.31440999999999997,0.58697,0.29291999999999996,0.13919,0.13699999999999998
TCGA-E9-A247-01,-0.16522,0.9476600000000001,-0.5182,0.01351,0.020846,-0.1448,0.59975,0.023565,0.82189,-0.49973999999999996,-0.29543,0.44526000000000004,1.1853
TCGA-E9-A248-01,0.06005599999999999,0.46369,-0.13885,0.064335,0.55943,-0.21056,-0.0272,1.5417,-0.0653,-0.028541000000000004,0.017480000000000002,0.65823,0.28481999999999996
TCGA-E9-A249-01,-0.11277000000000001,-0.41176999999999997,0.72197,0.12736,0.31537,0.13888,-0.31079,-0.81601,0.34204,-0.12502,-0.28492,0.31213,0.20064
TCGA-E9-A24A-01,-0.11522,0.34247,1.2271,0.11048,-0.40723000000000004,-0.30522,-0.05343200000000001,-1.1051,0.4084,-0.5089,0.060405999999999994,0.54795,0.39936
TCGA-E9-A295-01,-0.10057999999999999,0.91241,-0.0075898,0.099872,-0.15727,0.33359,0.50479,-0.8125100000000001,0.2836,0.023607,-0.18644000000000002,-0.55394,0.069451
TCGA-E9-A2JS-01,0.042421,-0.75955,-0.034517,-0.1107,-0.34743,-0.42166000000000003,-0.5723600000000001,-0.7468100000000001,0.93975,0.40337,-0.37189,0.84155,0.18724000000000002
TCGA-E9-A2JT-01,0.0075953999999999995,-0.97164,0.020327,-0.12100999999999999,-0.6801,0.14207,-1.2834,-0.8398,0.34541,0.28899,0.35647,-0.92242,-0.20928000000000002
TCGA-E9-A3Q9-01,0.093697,0.5343899999999999,0.40538,-0.078889,-0.37844,0.034411000000000004,-0.080526,-0.91314,0.23323000000000002,2.35e-05,0.18253,0.19852999999999998,0.11610999999999999
TCGA-E9-A3QA-01,0.02447,-0.9061299999999999,-0.036618,-0.072554,0.71433,0.51248,-0.6067899999999999,-0.3727,0.011889,-0.13517,0.08082400000000001,-1.1783,-0.70234
TCGA-E9-A3X8-01,-0.054037,-2.9596,-0.071886,0.057627,0.99665,-0.24015,-1.4424,-0.85226,0.013503,-0.16108,0.007826000000000001,-0.51151,-0.19805999999999999
TCGA-E9-A54X-01,-0.048264999999999995,0.62634,0.58534,0.018531,0.23649,0.35684,-0.33339,-0.604,-0.18012,-0.36219,-0.11945,-0.27809,-0.017166
TCGA-E9-A5UO-01,0.11094000000000001,1.1386,0.16205999999999998,0.14355,-0.8230200000000001,0.29596,0.24023000000000003,-0.25659,-0.0219,0.18272,-0.11001,0.98257,0.58718
TCGA-E9-A5UP-01,-0.34108,-0.039188,-0.38206999999999997,0.21785,0.76453,0.25367,-1.1112,-0.8451799999999999,-0.08830199999999999,0.13581,0.10912999999999999,0.9063,1.3645
TCGA-EW-A1IX-01,0.15619,-3.8346,-0.93327,-0.26663000000000003,-0.063386,-0.31567,-1.1272,-0.6655,0.19171,0.5516800000000001,0.06512799999999999,0.18349000000000001,1.1012
TCGA-EW-A1J1-01,0.091311,0.89649,0.40005,0.19107000000000002,-0.32113,-0.2408,0.30639,-1.2724,0.26495,0.8354299999999999,-0.33751,0.60941,0.47981999999999997
TCGA-EW-A1J2-01,0.088523,-0.9940200000000001,-0.70518,-0.17534,-0.042976,0.039855,-0.47031999999999996,-0.8617100000000001,0.50646,0.9109,0.25465,0.35484,-0.031162
TCGA-EW-A1J3-01,0.00041917,-3.0251,0.21714,-0.040862,-0.15599000000000002,-0.18541,-1.7084,-0.8484700000000001,0.0074789,-0.1523,-0.19369,3.2575,0.65236
TCGA-EW-A1OV-01,-0.1339,-2.9662,0.50788,0.025805,0.26819,-0.0034674,-1.5714,-1.068,-0.11692000000000001,0.13462000000000002,-0.036917,0.37935,-0.3278
TCGA-EW-A1OX-01,0.04944,0.71232,-0.26018,-0.0042047,0.13610999999999998,-0.037587,0.4582,-0.9321200000000001,0.19632,-0.073773,-0.27857,0.8235399999999999,0.20851
TCGA-EW-A1OY-01,-0.046202,0.17347,-0.021559000000000002,-0.031273,1.2924,-0.063468,-0.21535,2.5821,0.42833000000000004,0.20114,-0.32853000000000004,1.317,0.6244
TCGA-EW-A1OZ-01,-0.078818,-0.97604,0.14889000000000002,-0.13189,0.064934,-0.13439,-0.19107000000000002,-1.1296,0.46934,0.10962000000000001,-0.28925,3.0414,0.16644
TCGA-EW-A1P0-01,0.012183,0.81119,0.63905,0.21183000000000002,-0.3208,-0.29761,0.62922,-1.3203,0.14874,-0.15765,-0.33644,0.004751600000000001,0.63377
TCGA-EW-A1P3-01,0.12730999999999998,-0.9940100000000001,-0.62441,-0.014562,-0.6229399999999999,0.21420999999999998,-1.6358,-0.66151,0.5967399999999999,0.65963,-0.16823,-0.13529000000000002,-0.12986
TCGA-EW-A1P4-01,-0.053028,-1.8714,0.79488,0.025898,-0.62588,0.27202,-0.74808,-0.56429,0.33962,0.6867300000000001,0.023518999999999998,-0.69381,-0.45368
TCGA-EW-A1P5-01,-0.19274000000000002,-0.34591,1.9774,0.20065999999999998,0.16129000000000002,-0.5220199999999999,-0.563,-0.85706,-0.1822,-0.059410000000000004,-0.033819999999999996,-0.018499,-0.21603000000000003
TCGA-EW-A1P8-01,-0.12573,-0.2517,-1.2182,0.16382,0.8718100000000001,0.35203,-0.45946000000000004,-0.26413000000000003,-0.19388,-0.23444,0.064384,-0.081307,-0.16857
TCGA-EW-A1PA-01,-0.18273,0.55612,-1.3003,0.18979000000000001,-0.13654000000000002,-0.066497,-1.1376,-0.48549,0.36275999999999997,0.40099,-0.035963999999999996,-1.0786,-0.18116
TCGA-EW-A1PB-01,-0.051673000000000004,-0.26202,1.4008,0.20468,1.2946,0.24825999999999998,-0.066902,0.6842600000000001,-0.085691,-0.0013625,0.27085,-0.56704,-0.53977
TCGA-EW-A1PC-01,-0.21261999999999998,0.45924,0.17187,0.18830999999999998,0.70958,1.5303,-0.16107,2.1155,-0.24629,-0.56562,0.2177,1.1394,0.35416
TCGA-EW-A1PD-01,0.063159,-2.305,0.39447,-0.30728,-0.21619000000000002,-0.77012,-1.0898,-0.55943,-0.018422,0.49165,-0.12142,0.26682,0.32473
TCGA-EW-A1PE-01,-0.19627999999999998,-0.30341999999999997,1.1297,-0.12374,-0.5263100000000001,-0.31506999999999996,0.051134,-1.1673,0.18778,0.72543,0.13068,0.5098199999999999,0.11519000000000001
TCGA-EW-A1PG-01,-0.11116,-0.36148,-0.22441999999999998,0.024052,-0.0023001,-0.061808,-0.21778000000000003,-1.1263,0.14811,0.11996,-0.16724,-0.015153999999999999,-0.20287
TCGA-EW-A2FR-01,-0.23367,0.60836,0.58131,0.050450999999999996,0.60506,0.19454000000000002,-0.031231000000000002,-0.53675,-0.21313000000000001,-0.37068,0.0079639,3.1973,0.0062382
TCGA-EW-A2FS-01,-0.06737,-0.52973,-0.34674,-0.056338,0.22082,0.12368,-0.65817,-0.69186,0.24327,0.7490399999999999,-0.022682,-0.55182,0.13564
TCGA-EW-A2FV-01,-0.20365999999999998,0.17675,-0.051542,0.17532,0.34271999999999997,0.14344,-0.27579000000000004,-0.8247899999999999,-0.13047,-0.073601,-0.019809,0.023632,0.76971
TCGA-EW-A2FW-01,0.2871,1.135,0.42382,0.13710999999999998,-0.65637,-0.065163,0.73903,-0.88946,0.8662299999999999,0.087772,-0.3096,1.1018,1.3203
TCGA-EW-A3U0-01,-0.28753,-1.4493,0.24472,-0.11445999999999999,0.65664,-0.070361,-0.9588700000000001,-0.5804,0.05885800000000001,0.0023826999999999997,-0.033495,-0.71399,-0.11137000000000001
TCGA-EW-A423-01,0.38683,-0.41033000000000003,-0.60156,0.15492999999999998,-0.18836,-0.0585,-0.8935700000000001,-1.5616,0.085579,0.43493999999999994,0.054192,-0.59113,0.42544
TCGA-GI-A2C8-01,0.017529,-0.050666,-0.69414,-0.20483,0.45642,0.22785999999999998,-0.44796,-0.89291,0.22061999999999998,0.35434,-0.19559,-0.69319,0.15379
TCGA-GI-A2C9-01,-0.026485,0.22346,-0.084517,0.10832,-0.12783,0.66168,-0.045443,-0.47696000000000005,-0.10418,-0.060759,0.39921,-0.4345,0.17826
TCGA-GM-A2D9-01,-0.097161,0.46621999999999997,0.80496,0.053077,-0.058888,-0.23119,-0.08318099999999999,-0.8639399999999999,0.049269,-0.57575,-0.039185000000000005,0.48228000000000004,0.5613199999999999
TCGA-GM-A2DB-01,-0.042517,-0.72383,-0.12512,-0.15525,0.031087,-0.038606,-0.5543,-0.2753,0.020649,-0.13046,0.084925,-0.9636,-0.44673
TCGA-GM-A2DC-01,-0.12214000000000001,0.39448,-0.25182,-0.055835,-0.091987,-0.03011,0.0239,-0.75945,0.079835,-0.21896999999999997,0.017782,0.94932,0.48886
TCGA-GM-A2DD-01,-0.1275,-0.92051,-0.3881,0.18111,0.65485,0.39114,-1.4082,-0.10479000000000001,0.27066999999999997,-0.085863,0.5571699999999999,-0.8281299999999999,-0.29988000000000004
TCGA-GM-A2DF-01,-0.2788,-0.91895,-0.27360999999999996,-0.041536000000000003,1.0881,0.037702,-0.99641,0.9585299999999999,0.14525,0.31565,0.39655,-1.262,0.16802
TCGA-GM-A2DH-01,-0.28121,-0.048708999999999995,0.5283,0.092508,0.8702700000000001,0.11027999999999999,-0.30664,0.2354,-0.15311,-0.34066,-0.11728,-0.021707,-0.1756
TCGA-GM-A2DI-01,0.00034256,-0.46568000000000004,0.11506,-0.080276,-0.30196,-0.022876,-0.88985,-0.8942,-0.018229,-0.045278,-0.042125,-0.69963,-0.36089
TCGA-GM-A2DK-01,-0.14562999999999998,0.067981,-0.60385,0.38358000000000003,0.55947,0.023291,-1.0369,-0.38968,0.2714,-0.20961,-0.025216,-0.71716,-0.26855999999999997
TCGA-GM-A2DL-01,-0.34231,-0.90565,0.38109,0.23836999999999997,0.14615,-0.08051599999999999,-0.71763,-0.6642899999999999,0.25925,-0.15269000000000002,0.11306,-1.1276,-0.38254
TCGA-GM-A2DM-01,0.090225,0.22198,0.22501999999999997,-0.22710999999999998,0.35259,0.10057,-0.26800999999999997,-0.8580700000000001,0.37414000000000003,-0.16227,0.043696,-0.37814000000000003,1.2045
TCGA-GM-A2DN-01,0.094956,0.28986,0.080339,-0.054913,0.013483000000000002,0.18506,-0.28067,-0.8328,-0.13141,0.0369,0.080733,0.27389,-0.005991600000000001
TCGA-GM-A2DO-01,-0.25844,-0.74678,0.22726999999999997,0.35573,-0.042155,-0.19424,-1.396,-0.6322300000000001,0.13729,-0.32948,-0.042253,-0.41991999999999996,-0.3544
TCGA-GM-A3NY-01,0.10255999999999998,-1.3684,-0.66761,0.19610999999999998,-0.3545,-0.30375,-1.3409,-0.6956100000000001,0.53883,0.10305999999999998,0.39788,-0.67424,-0.32222
TCGA-GM-A3XG-01,0.34499,-0.24111,-1.0067,0.21211999999999998,0.049164,0.39094,-0.9116200000000001,-1.035,0.038473,0.38545,0.19923,-0.32898,-0.48231
TCGA-GM-A3XL-01,-0.304,-0.36537,-0.6478,0.11723,1.5138,1.222,-0.92799,1.5206,-0.14712,-0.14043,-0.12825999999999999,-0.8518899999999999,-0.44111999999999996
TCGA-GM-A3XN-01,0.0010911,-3.2292,0.59195,0.1794,0.81991,-0.18653,-1.4526,-0.69868,0.17013,-0.29158,0.018369999999999997,-0.14764000000000002,-0.10216
TCGA-GM-A4E0-01,-0.26097,-1.9324,-0.81587,-0.087246,-0.094012,-0.26079,-1.6846,-1.0102,-0.17612,-0.027360000000000002,-0.019546,-0.052837999999999996,-0.14411
TCGA-HN-A2NL-01,0.213,-1.3655,0.20419,-0.24395999999999998,-0.32466999999999996,-0.33118000000000003,-1.2883,-0.56442,0.47444,0.55365,0.34647,-1.0231,-0.32848
TCGA-JL-A3YW-01,-0.18405,-0.74255,0.0014337999999999998,-0.043119,0.17857,-0.45018,-0.30441999999999997,-0.064439,0.16414,0.39464,0.10520999999999998,0.18275999999999998,-0.25445999999999996
TCGA-JL-A3YX-01,0.20543000000000003,-2.0253,-0.37704,-0.2212,-0.43815,-0.23628000000000002,-1.2733,-0.56453,0.58194,0.5375800000000001,0.65383,-1.2194,0.21965
TCGA-LL-A440-01,-0.40038,-3.0932,-0.52022,0.18153,-0.13343,-1.1525,-1.4741,-0.8947,0.031387,0.34584000000000004,-0.1051,-0.114,-0.42791
TCGA-LL-A441-01,-0.30453,1.0399,-0.17057,-0.1579,-0.043491,0.5786100000000001,0.45377,-0.31694,-0.19269,-0.39828,0.26950999999999997,-0.24439,0.72997
TCGA-LL-A50Y-01,-0.8815299999999999,-1.7433,0.24789,0.0010012999999999999,1.0112,-0.72634,-1.6025,-1.1973,-0.1179,-0.051736000000000004,-0.13127,0.5121100000000001,0.46478
TCGA-LL-A5YL-01,0.48962,-2.0509,-0.037627999999999995,0.26098000000000005,-0.08730700000000001,0.47718,-1.4488,-0.8746299999999999,0.0030683000000000004,0.42608,0.1202,-0.1715,-0.20799
TCGA-LL-A5YM-01,-0.36117,-0.0020879,-0.1172,-0.010689,-1.0742,-0.48733000000000004,-1.1573,-0.69297,-0.10951,0.0022693,-0.13266,0.65157,0.19447
TCGA-LL-A5YN-01,-0.85567,0.016002000000000002,0.015861,-0.0023221,-0.17317000000000002,-1.131,-0.70001,-0.69012,-0.073366,0.071103,-0.051537,0.48465,0.13418
TCGA-LL-A5YO-01,-0.42595,-0.17440999999999998,-0.46743999999999997,-0.19349,-0.6379600000000001,0.39879000000000003,-0.48081,0.092895,-0.13063,-0.19203,0.048770999999999995,-0.046755,0.16262000000000001
TCGA-LL-A5YP-01,-0.35106,0.052127,0.22760999999999998,-0.08847200000000001,1.3107,1.2268,-0.10695,0.094247,-0.1782,-0.17886,0.25595999999999997,-0.06314700000000001,-0.20601999999999998
TCGA-LQ-A4E4-01,-0.075058,-3.4463,-0.08572,-0.079611,0.0038176,0.056888,-2.1114,-1.1308,-0.07825499999999999,-0.021221,-0.11027,0.093934,1.1011
TCGA-MS-A51U-01,-0.68083,-2.7741,0.23093000000000002,-0.23611,1.3642,-0.183,-1.0853,-0.5956199999999999,-0.1829,-0.37056999999999995,-0.034671,0.2982,0.01385
TCGA-OL-A66I-01,-0.47281000000000006,-0.64332,-1.1303,0.41700000000000004,-0.19165,-0.99554,-0.9204700000000001,-0.99324,0.041174,0.6703,0.18036,-0.7423,-0.11334000000000001
TCGA-OL-A66J-01,-1.4249,-1.4195,0.30266,0.20681,2.8107,-2.2032,-0.9333799999999999,-1.1237,0.011153,0.25898000000000004,0.14096,0.0064111,-0.44493
TCGA-OL-A66K-01,0.099444,-2.1078,-0.79418,0.32691,-0.8578600000000001,-0.54883,-1.7892,-1.2746,0.071396,0.63155,0.020866,-0.55721,-0.23271999999999998
