,mRNA_RB1,DNA_RB1,mRNA_CDH1,DNA_CDH1,mRNA_PTEN,DNA_PTEN,mRNA_BRCA2,DNA_BRCA2,mRNA_CDKN2A,DNA_CDKN2A,mRNA_TP53,DNA_TP53,mRNA_CTNNB1,DNA_CTNNB1,mRNA_CCNE1,DNA_CCNE1,mRNA_CCND1,DNA_CCND1,mRNA_CDH2,DNA_CDH2,mRNA_CDH3,DNA_CDH3,mRNA_ERBB2,DNA_ERBB2,mRNA_ERBB3,DNA_ERBB3
TCGA-E2-A10B-01,0.25091436496513086,0.5377552351624,2.5445897068452648,0.5758738493917785,-1.4143773634817094,0.23740845302173819,-0.17672137528800647,0.2559788247958514,-0.36177318214590176,1.5100718405573315,0.08530295102197265,0.7588383042554754,0.5855136833536785,0.9032014163048872,-0.2827900175211802,0.4641416186243888,-0.5724636072519237,-0.5350131730967636,-0.166067484932563,1.0769088726273697,-0.5960653595876961,0.5953741081036318,-0.32736929432044637,-0.3801408818755789,1.9457837291376638,2.8186513062326823
TCGA-E2-A10C-01,-0.9091729417591204,-0.04445618906731415,-0.36777293435627734,0.05058375028895969,-0.9088801062430398,-0.466012405972619,-0.8498092247636942,-0.2691606802580791,-0.4251233732448604,0.2505562586927921,-0.040099391052061124,0.5188389813981517,-1.5063214311545754,-0.5189488432338208,-0.2275799370184676,-0.0007180579605041767,-0.5766456401805885,-0.6703506181603572,-0.2082029869323234,-0.5093001694227016,-0.31949498721210284,0.058718553387455345,-0.26776673861208433,-0.22863335740277432,-0.2508078267283637,1.463914539302404
TCGA-E2-A10E-01,0.9864940023950318,0.44554980598574845,-0.027065104114574565,-1.1855466819281215,1.271798290788616,0.3721760007729935,-0.29799505937056936,0.20730735847377982,-0.37627336476160694,0.2876690566851174,0.8903145242958019,0.9676688838845754,1.621806209274443,0.33650702354453904,-0.2988115183688972,-0.21635638702269794,0.23769297682793009,0.16318463951608086,-0.13970296906217516,-1.6539871069846086,-0.5594511858881801,-1.204157453481955,-0.23585952875783783,-0.3221351439345623,0.6703232467842263,-0.11308372845237402
TCGA-E2-A14N-01,-1.569540445753374,0.276945592634157,-0.73374381729265,0.42168421831184666,-2.1240276835107808,-1.1891553451256967,1.578543030268645,0.8989545114716395,3.606558780797683,0.7724549804598665,-1.3780337737662807,0.7962407961293441,-0.49734829403135117,-0.017225782127525402,1.3907905943503456,-0.03253354913361476,-0.60719372587355,-0.3996757280331698,-0.19255654357087795,-0.18691895027261352,1.3554188276780634,0.43784834826157004,-0.4267107640497845,-0.369751794483158,-1.2156085866465962,-0.34945707059906334
TCGA-E2-A14O-01,-0.8387928043483287,-0.5871510007927491,0.2326472705087546,-0.4930000338572409,1.6239062978620136,1.0493007528890568,-0.7628957960957022,-0.796861841434224,-0.160998253617767,-0.7909216349668364,-0.1869597147830973,-0.5627164086212166,-0.47187759621766967,1.538476659144513,-0.307801187281546,-0.6529356270092704,1.3639571183448123,2.7910613873734103,-0.18570228788812074,-0.9881998065659484,-0.14739331220449242,-0.4966264982591352,-0.27667655201817865,0.0916968371968696,1.312120431599609,2.2788733756588995
TCGA-E2-A14P-01,-0.1779254143925643,0.572002965999442,6.085106899184758,4.469815380054464,0.6652447235961363,0.29328768013811235,0.5902463845083032,1.395915799181213,-0.48054768828369226,-1.895027375238514,0.6026055593042776,0.6559814516023366,-0.8314217646193186,0.31845943141841326,0.09311358423971747,-0.391341588474806,0.025847708789780377,0.6982604984761168,-0.2013629385966746,-0.002367382788142808,0.8404675323017914,4.573567026148918,4.071659976364957,2.830952879665176,-0.9733367942290665,-0.14130741109675482
TCGA-E2-A14Q-01,0.23668232795518906,0.43501204265127397,0.18641801037835606,-0.8510335839919978,-1.1948055749603514,0.31958378701640605,-0.6762418287808215,0.19706073398492263,-0.4490852860754151,0.24359760906923109,-0.023008631346372,-0.8775207152262778,0.057509117023713766,0.3942593183481414,-0.35036679417725664,-0.2941275876680793,-0.10734203560621633,-0.4821329793301938,-0.19486602677305986,-0.044417107025110814,-0.20873133102688904,-0.8624066524686682,-0.3287758489763226,-0.8346634552939927,0.4114754849577527,-0.11308372845237402
TCGA-E2-A14S-01,1.0757355401808615,0.5166797084934511,-0.349466515702701,-1.376323683094817,-0.5458359637236503,0.36231496069363334,-0.2847051816078912,0.27647207377356575,-0.40920483839020144,0.23199985969662948,-1.0072600972703227,-1.5040124541135773,-0.7531481513014981,0.35094509724543965,-0.3325802536676068,-0.12621249536555137,0.8439770009663082,2.108100240761103,-0.19811560431753367,0.04201843723976788,-0.574356208664043,-1.3990622071848446,-0.29090461764124576,-0.29356515360540486,0.2505807998279964,-0.15189129208839763
TCGA-E2-A14T-01,-0.6767481711479223,-0.6240331724634096,2.1539141301212745,1.1377513185813608,-0.7137240215380082,-1.0346657172157208,0.4940903411157541,3.194198396975648,-0.28009522070921233,-0.6935005402369825,-0.25502103368507406,-0.3944051951888078,-0.6903318810025402,1.1378201139445219,-0.19566231945428078,-0.23403165989664823,0.5093283360467922,-0.50185101768383,-0.1708270292977892,0.8105939524599055,-0.5760560302337072,1.1694086566806363,-0.21381884683680608,0.03282534197315125,-0.42159459478410233,-1.1044405813362501
TCGA-E2-A14V-01,0.15831634932211958,-0.2288670474206173,1.1114511358535573,0.7457437819374662,0.41140613998803266,0.424768214529581,1.2398669011279282,-0.44847660881307977,-0.4494635232549096,0.21808256044950747,0.43775051168126816,-0.3102495884726033,-0.9424241644622631,-0.9196053884338121,-0.06351622859669798,-0.31710544240421473,0.18507832725682832,2.299902977473746,0.39792605976155854,-0.12851655549904684,1.2277612390784698,0.7689194367431913,1.4463959814445653,2.830952879665176,-0.07671184910904091,0.10917777237212488
TCGA-E2-A14W-01,-0.6225948571306702,-1.198341274192268,-0.2555204659279395,-0.9686358449851663,0.5053415252675306,0.42805522788936773,-1.0766948152428517,-1.3834810934212975,-0.15302225332268565,-1.3151399066084313,-0.25101661472207565,-1.2110262677682733,-1.196399491830213,-2.0457751371040582,-0.1651428118089204,-0.09969958605462591,0.19980252676821394,-0.44269690262292144,-0.1866685536592966,0.10042083201333456,-0.5047503117604318,-0.9825534184499018,-0.2627397389456033,0.23194951699455157,-0.5160077721239504,-0.13425149043565962
TCGA-E2-A14X-01,-1.3499752723374512,-1.2615678541991147,-0.026310543348044113,1.3233015525928042,-0.8738752159329924,0.11250194534984297,0.2880668910651769,1.1397501869597833,0.4186970016189418,0.8443610265699968,-1.2425117498968477,-0.11700338045761514,-0.018159874673677478,0.2643166550400361,0.2409660687150006,0.3262744902075765,-0.6577393610347358,-0.19263632531999003,-0.19052613919289038,0.679772588167116,-0.34815673670764796,1.3589735541176935,-0.3543420128787894,-0.6234186783147678,0.1512434610344219,-0.2647860226659209
TCGA-E2-A14Y-01,-1.72894979716303,1.3913140652548315,-0.7480796019303421,-1.1541860789966096,1.2377781412946212,-0.022265602401412368,-0.3765027196953901,1.1269419063487116,1.4695944235843597,0.31318410530484103,0.042793809632851364,-1.0894681691782,1.4728363207262225,0.35455461567066476,0.6233924999307027,-0.05904645844454022,-0.295705989296176,-0.5520423880385401,-0.12537539954867863,0.051362820403538546,0.21196545439035214,-1.172118315886959,2.224727441932407,2.830952879665176,-1.1875525685885349,-0.12719556977456445
TCGA-E2-A14Z-01,-0.34503128282682405,0.48506641849002763,-0.566037233161941,-0.15064678518823957,-1.1716168378209513,-0.906472196184039,-0.3133984892714656,0.24573220030699422,-0.28293668475839157,-0.5983989953816489,0.5158342359632636,-0.042198396709877975,-0.34426137617375024,1.5059909933174866,-0.21522004805961992,0.26441103514875036,-0.5366307653307891,-0.4606223920353179,-0.16267143047024024,-0.7686068022173377,-0.19816104245275779,-0.14686591284709982,-0.3455221246553292,-0.4684481247111564,-1.188948942392888,-1.026825454064203
TCGA-E2-A150-01,0.43951286291198366,-0.4343534324428694,-0.2473624077788144,0.2962418065858003,0.15951579874496277,-1.4948475875858611,-0.08938145006103804,-0.6482857863457948,-0.46344297902617504,0.334060054175524,-1.4446150782009461,-0.19180836420535266,-0.14867468804351425,-0.912386351583362,-0.2186958894142773,0.7186655480092734,0.139259151596251,2.7910613873734103,-0.19350345079306983,1.172688800056019,2.0400734860098053,0.30969179788158757,-0.3678235170247189,-0.6441968530996097,-0.9179424816186579,-1.3478698441440347
TCGA-E2-A152-01,-0.6479644661325571,-1.8042626659245498,2.4248420641763913,1.3755692241453237,0.5170781232644088,-0.002543522242692056,-0.6648806508618701,-2.1084297760079433,-0.31306358101516213,-0.9741660750539425,-0.3812322373046562,-0.7715469882503162,-0.26876020540149004,-1.6306805182031663,-0.31882049809457375,0.11417121572017278,-0.5092941258683485,-0.31542592779490614,-0.006515321213209362,-1.2124650024964445,0.024510375112331544,1.4123721167760197,6.039511241050997,2.830952879665176,1.600283064373445,0.9064968070758829
TCGA-E2-A153-01,0.0418496159779444,0.6615739543424749,-0.48480841421320675,-0.6367361306266689,0.22847515642251404,0.3294448270957662,-0.8517301296311474,0.417363160495352,-0.2595129009547385,0.03251857048788101,-0.22340543786511005,-0.469210178936545,-0.05792903884598902,0.11632639960580506,-0.35558352063266097,0.011654633051261,-0.2437139297840488,-0.5511461135679203,-0.021111667147149037,-0.12851655549904684,-0.3414734518483156,-0.6434725455695317,-0.2076522933404721,-0.12301096891316202,-0.06343931708536332,-0.39884851522672976
TCGA-E2-A154-01,0.06256484088631259,1.897126705309606,-0.2891579653846026,-0.777858843818471,-0.6230670951479081,0.8422189112224939,0.8762696760560993,1.6187798818138566,-0.36096003914145963,0.5613759418785165,1.0856979543498855,0.9676688838845754,1.3940041991795091,0.8310110478003842,-0.31483675219425195,-0.15802798653866196,0.18515014191921778,0.5925001109429775,-0.14933538423389012,-1.2334898646149286,-0.5424211521943755,-0.787648664747012,-0.2517743682245251,-0.3221351439345623,0.9392332474599169,-0.021356759858136374
TCGA-E2-A155-01,-0.38908608989091525,-1.3537732833757663,0.19008789522742217,-1.2508812713687705,0.40957305619243645,0.33930586717512634,0.5674121150824707,-1.5371804607541555,-0.34867008243503017,0.24591715894375143,-0.8085803553439755,-1.404272475783261,0.5059716251272253,0.35816413409588993,-0.24552919143574273,-0.2693822056445489,0.5288576286290034,-0.4668963133296567,-0.18122365019291567,0.046690628821653216,-0.347732239054961,-1.2709056568048622,-0.08124815466832333,-0.27971303708217704,1.9956954590432343,-0.0566363631636124
TCGA-E2-A156-01,-0.7723987156584753,-1.7884560209228377,-0.21967527174186277,-1.7840115212044672,0.5104978791229342,0.3425928805349131,-0.44931670663627565,0.34051347682892313,-0.46379979813494715,0.2551953584418328,0.3593036583447614,0.9177988947194171,1.4176227136995936,0.3328975051193139,-0.3498865575834961,-0.26407962378236377,-0.13197894950748043,-0.4839255282714334,-0.1936589007722504,0.0396823414488252,-0.6061033273729743,-1.8155709959197874,-0.20090465612656921,-0.33598726045779015,0.8498965036112152,-0.11661168878292162
TCGA-E2-A158-01,-1.783240901388919,-1.8991025359348197,-0.3833360512943362,0.9260672487936578,-1.113916869867994,0.447777308048088,-0.2792436871601092,-2.0828132147858,2.129070504896196,4.37471593558994,0.5503858405080186,-1.9216736133717773,0.059945205002739275,-3.0022975197887223,0.6138461781761777,-0.1509578773890818,-0.6719807797106311,-0.4319416089754835,-0.19113065765815912,0.0116491919575132,-0.033576552370790484,0.9531444779144158,-0.3349906639839912,-1.11690032945476,-0.5982130883306251,-3.1541855333844064
TCGA-E2-A159-01,-1.1686571015522869,-0.08660724240521205,-0.5551420854639497,0.01660976377982213,-1.4620235463495987,-1.369941079913966,0.07795386239099311,-0.3562569884133652,1.1249684439906982,0.9023497734330052,0.18539636096596943,0.3879302598396113,-0.8786341811908519,-0.6091868038644496,0.3987647427258959,-0.6776810090328009,-0.6230540678167047,-0.46151866650593776,-0.13826246038284176,-0.5513498936596697,1.2988418716690016,0.024009487659543412,-0.36204350169151645,-0.48316599851708597,-1.0513695655347746,-0.9986017714198221
TCGA-E2-A15A-01,-0.18088332261811413,0.48770085932364626,2.8120240053683516,0.8894798787068942,-0.09095286207797422,-1.5441527879826615,0.5462470841472543,0.12789601868513661,-0.36114536494784977,-0.8465908319553243,-0.5451892986216563,-0.3912883208659854,-0.727993234311265,-1.4104998942644322,-0.12400386113161958,-0.24993940548320354,0.2403514701500954,1.8643135847525105,-0.12934714236254719,-1.053610488712343,-0.3831215012396545,0.9157654840535877,-0.242748336562807,-0.15937277478663509,1.6614517507028894,0.5854524169960511
TCGA-E2-A15C-01,0.4787231635870079,0.5430241168296372,-0.3772274951066151,-1.044423968736319,-0.25006198191284734,0.32287080037619276,-0.284945155520318,0.29952697887349444,-0.3675364280094694,0.2760713073125157,0.1588185965754206,1.0113051244040887,0.3292124776997498,0.3256784682688636,-0.3853281060377923,-0.1951460595739576,-0.41928560158307154,-0.4928882729776317,-0.11729640407805351,1.3735930380770884,0.09732488510836551,-1.0599813343044744,-0.17222667817966397,-0.31001454197673795,1.9077137710557983,-0.11308372845237402
TCGA-E2-A15D-01,0.1772129901597248,0.5772718476666793,-0.7558387207596904,-0.7647919259303413,0.20988085333860826,0.3097227469370459,-0.6001884724141844,0.33539016458449455,-0.3621496344861694,0.23895850932019044,0.6104193009558513,1.045590741955135,-0.5472615726774058,0.3437260603949893,-0.38321150771714396,-0.24640435090841348,-0.3484689203946237,-0.48840690062453257,-0.15950418907187436,1.263796535902783,-0.5330152314269099,-0.7742990240824305,-0.22514969958904715,-0.3004912118670188,-0.09623530490698165,-0.11308372845237402
TCGA-E2-A15E-01,0.8070486859929836,0.964534650208616,0.09141032697456997,-0.3727843892864466,1.560542934591205,0.24726949310109828,-0.15937365559083605,0.7119536145499961,-0.4629747562023258,-0.6633463918682181,0.18269055497612482,-0.36947020060622854,0.6581286858203843,0.874325268903086,-0.3506316160026225,-0.027230967271429662,-0.34503974460006315,0.11299326916137067,-0.1321916028046776,-0.25700182400089355,0.5795729350297568,-0.3738098041449854,0.06354633153960866,0.9366759451137683,0.4730870749696654,0.39847051947702816
TCGA-E2-A15F-01,0.3027527329963655,0.3428066134746224,0.034766464253007404,-0.8222863646381122,0.10358912543694486,-0.022265602401412368,0.5031815105869932,0.1458276115406367,-0.4283325141747751,-0.8535494815788853,0.9089797489771444,0.892863900136838,1.3997294727593783,0.43757353945084315,-0.023166034135578207,0.8017393305168398,0.8854571953498324,-0.42656396215176456,-0.15717393489438775,0.07472377831296521,-0.29688008125667875,-0.8330374430065889,-0.28764679677387417,-0.34291331871940406,-0.8130995947441171,0.1303455343554105
TCGA-E2-A15G-01,0.26857441797126463,0.1346857876187517,0.3635749729209931,-0.46947958165860704,0.5295617787186709,0.829070857783347,-0.5589742057189326,-0.09496806394750708,-0.4226909348518392,0.05107496948404367,0.2755252966242474,0.5250727300437964,0.9762518275433125,1.191962890322899,-0.39877692653228625,-0.3842714793252258,-0.10876730621377828,-0.6192629733350271,-0.19699704575542357,0.5162458828011293,-0.6372998563918681,-0.4725971450628883,-0.25745192550324664,-0.4450726780782094,2.0334853184721102,1.029975418645049
TCGA-E2-A15H-01,0.6795640220272774,0.6615739543424749,0.29559393951959123,-0.10883264794622412,-0.12995159398969144,0.33273184045555293,0.10374632531270335,0.417363160495352,-0.4014256166198826,-1.3406549552281548,0.7229284421644369,-1.0707669232412655,-0.13269791740473988,0.36177365252111504,-0.29142790818819375,-1.3829243967034182,-0.14250563576458644,-0.48034043038895413,-0.08863195965412396,0.12611788571370391,-0.3560325047650012,-0.10414706272043897,1.195732480946545,2.830952879665176,1.1929559069584015,0.02097876410843483
TCGA-E2-A15I-01,0.7247289036622248,0.5403896759960186,-0.1893877584339818,-0.6471896649371728,1.9824445237337596,0.3524539206142732,-0.4888294413677777,0.3123352594845659,-0.43134249679429143,0.2505562586927921,-0.5012241629750555,-0.6094695234635523,0.8283493979146817,0.29680232086706243,-0.4030318622786503,-0.15979551382605697,-0.37872890453024505,-0.44628200050540073,-0.18105739930657663,0.030337958285054537,-0.4455013356852709,-0.6541522581011969,-0.22856529149527416,-0.34204756143670234,-0.025243974463370147,-0.12013964911346924
TCGA-E2-A15K-01,0.8548793324188015,0.5878096110011537,-0.13161247837291562,-1.0130633658048074,-0.4038749124865716,0.31300976029683264,0.47449655468371205,0.3456367890733517,-0.47249479116525317,0.22272166019854814,0.11447891955741953,0.8118251677434559,0.02534850791158873,0.3437260603949893,-0.3138773769413302,-0.3754338428882507,0.3232632134122538,2.4110410118306045,-0.19426175755949476,0.03734624565788253,-0.3671384505420104,-1.0279421967094786,-0.24958050576695462,-0.3654230080696493,-0.04781235299370777,-0.13777945076620723
TCGA-E2-A15L-01,0.5138758774020828,0.5456585576632559,-1.2519026228907428,-1.1855466819281215,0.3449318993281266,0.36231496069363334,0.5270107530557645,0.304650291117923,-0.43083024793617936,0.2760713073125157,0.2814586145188296,1.020655747372556,1.560588775391167,0.3256784682688636,-0.3581291917947396,-0.18454089584958738,-0.33093234285827733,-0.48034043038895413,0.13651344856733333,0.028001862494111872,-0.6112073898232449,-1.204157453481955,-0.27359036823850647,-0.30741727012863274,0.2912712281964654,-0.11308372845237402
TCGA-E2-A15M-01,1.4122342068676579,0.10307249761532834,-1.0848150025388694,0.13159864119536457,0.8773355020656122,0.2834266400587522,0.7890121548640245,-0.12570793741407857,-0.38963095279890997,0.030199020613360678,-0.15164381107302446,0.06689220458890566,0.05776201251465628,0.47727824212831976,-0.08879727068158669,0.15128928875546846,-0.41855881515440924,0.19634679492901447,-0.18283614254777217,-0.4695865409766763,-0.5834809755179585,0.14148632550786067,-0.20556330579322427,-0.43814661981659553,1.3174323897000682,1.3369079674026902
TCGA-E2-A15O-01,-1.282287506266768,-1.4907642067239342,-0.40246624562689887,-1.4129110531815805,-0.6389507521181597,0.3294448270957662,-0.12640257630504634,-1.675509891353727,-0.4645353006330203,0.2134434607004668,3.777452447509343,0.9863701298215097,-0.5586032167905978,0.35455461567066476,-0.32986989231562397,-0.20928627787311782,4.092585895516287,2.7910613873734103,-0.1890333707396903,0.0046409045846851965,-0.24648501217978896,-1.4364412010456729,-0.3183328744629204,-0.31694060023835186,1.2430075998544656,2.497606916152851
TCGA-E2-A15P-01,-0.4070738791989208,-1.0613503508441,-0.4446760777932992,-0.9921562971838,-0.7550632470187593,-1.7545216430090114,-0.4411987956312127,-1.257959943432797,-0.3842707831274108,0.26215400806539374,0.06313968818127448,0.8803964028455484,0.9691501087822113,0.35094509724543965,-0.35665620273623677,-0.2994301695302644,-0.2899995036109144,-0.48840690062453257,-0.1753619978780207,0.0326740540759972,-0.15310753154153514,-1.0065827716461486,-0.13309883805823503,-0.34637634785021104,1.1870705544776043,-0.10602780779127881
TCGA-E2-A15R-01,-0.7744638067648938,-1.6620028609091444,-0.20812965331568226,-1.5488069992181301,-0.5251495314480797,0.3721760007729935,0.5064086307643146,-1.8420175392976563,-0.40439201941494285,0.2714322075634751,-0.7754821365271256,0.9333832663335291,-0.6348304078731632,0.33650702354453904,-0.23752261316336182,-0.2958951149554743,1.1831282955474824,2.7910613873734103,-0.15709965788669802,0.0396823414488252,-0.5586894662911367,-1.5752774639573204,-0.25752272753454875,-0.33165847404428145,0.7774554683823822,-0.12013964911346924
TCGA-E2-A15S-01,-0.9556360820350311,-0.9770482441683042,2.377018206668738,-1.3658701487843126,-0.27873818448736604,1.663972251169173,-0.7452351637795436,-1.2195351015995826,-0.3914583306940217,-1.579568592303749,-0.7192472385833736,-1.516479951404867,-0.8527337867360549,0.33650702354453904,-0.20549344544387996,-0.8526662104849091,0.7463821121243596,-0.4507633728584998,-0.14835557578681557,0.09808473622239189,-0.2607983504099436,-1.3883824946531793,-0.2617970971223623,-0.28923636719189616,2.1417815960310387,1.2839885624444762
TCGA-E2-A15T-01,1.0419344743075387,0.5667340843322047,-0.39645608034437935,-1.3684835323619389,-0.717657460137372,0.41490717445022085,0.42311262787134957,0.32514354009563734,-0.4838442863357237,0.27839085718703604,-0.9521361068590954,-1.6536224216090518,-0.3369104680463269,0.3040213577175127,-0.3096270525202835,-0.18277336856219237,2.4314452623884977,1.0531851888415684,-0.19275120915143387,0.060707203567309215,-0.602672842747905,-1.3910524227860959,-0.19714504155048557,0.37220219679223354,0.04340155751231172,-0.09544392679963601
TCGA-E2-A1AZ-01,0.1137535509901271,0.037211476774862876,-0.6299127047339089,0.22306706641227325,1.822596694823935,2.068274894422939,1.9655329791379166,-0.189749340469436,2.144543276153944,2.178102204419187,1.2489265837832169,0.3474108936429204,-0.141553440856527,-0.35652051409868923,2.682858256592838,3.152550622752231,-0.6282283436896088,-0.3252849469717242,0.25225256323741563,0.8526436766968735,0.43805755077831604,0.2349338101599311,-0.3445842989024882,-0.49442084319220864,-1.4414575943874646,-0.8363155962146323
TCGA-E2-A1B0-01,1.527066311355669,0.5825407293339164,0.6893225675181743,1.422610128542591,-0.3860344192281942,0.09277986519112265,1.2711069388969318,0.28415704214020865,-0.4314693691160015,0.2505562586927921,1.4252865510943982,0.5468908503035531,3.3307420132811227,4.797871797122821,-0.02850704678763021,-0.35952609730169544,-0.5563181895742365,0.050254056217982804,0.03455280190759179,-0.1682301839450722,3.3579429477509377,1.460430823168513,2.473848874995127,2.830952879665176,-0.6707812594870235,-0.3706248325823489
TCGA-E2-A1B1-01,0.593524608872586,0.7063594485139915,1.2863464570777465,0.7169965625835806,1.3650308159294904,0.3918980809317138,0.905671769776563,0.46091131457299506,-0.44145494964393783,0.23895850932019044,-0.4044172829174183,0.37857963687114426,0.3698653150219998,0.33650702354453904,-0.20723059756698908,-0.2888250058058942,-0.22150660030628702,-0.48840690062453257,17.54543812230662,0.1331261730865319,-0.11819456280286429,0.739550227281112,0.1817732085835053,1.4067821496208133,-0.5931399849423542,-0.12366760944401683
TCGA-E2-A1B4-01,-0.6017458946668606,0.5614652026649675,-0.40042559907002134,-1.3841638338276945,-0.32223829054452086,0.3491669072544865,-0.9751357397245733,0.32002022785120876,-0.2837905815918472,0.2691126576889547,0.006797297081307882,0.9770195068530425,-0.7003632912762802,0.3328975051193139,-0.40656062408099686,-0.2075187505857228,-0.29011613287038907,-0.4866143516832929,-0.1817134297906011,0.0326740540759972,-0.49969084333176056,-1.4070719915835934,-0.18160605970985227,-0.31953787208645706,1.5395166791388137,-0.10955576812182642
TCGA-E2-A1B5-01,-0.0688634070429389,0.550927439330493,-1.179843720316631,0.23613398430040308,0.21591022700986412,0.3294448270957662,-0.41579663830720814,0.3097736033623516,-0.3678893799665832,0.4685939468977032,0.25366027566489624,0.537540227335086,-1.1647971296176811,0.21378339708688401,-0.3021389189657209,-0.2428692963336234,-0.519291628135905,-0.4928882729776317,-0.19454731692798416,0.028001862494111872,-0.5152467516582835,0.2482834508245126,-0.4162582985258503,-0.4416096489474025,-0.4934623836371693,-0.21186661770770684
TCGA-E2-A1B6-01,-0.7681784940637804,0.6009818151692468,-1.0520423102892174,0.7300634804717104,-1.3109654592082887,0.27685261333917877,-0.38734052063596275,0.35844506968442325,-0.24884714794476195,0.22504121007306846,0.06698368257544336,0.5874102165002442,-0.5970175785991733,0.4484020947265186,0.2927931931301619,-0.21635638702269794,-0.21567157658750016,-0.4444894515641611,-0.1873892234184694,-0.07011416072548016,0.22494170435609565,0.7528998679456934,-0.38213743017374435,-0.3610942216561406,-1.2893311687991424,-0.22950641936044489
TCGA-E2-A1BC-01,0.6912559264953997,0.6088851376701027,-0.2100218658941726,-0.7203644051106998,2.1368581695316387,0.14208506558792341,-0.7972415751257649,0.36613003805106614,-0.4250952620270372,0.2343194095711498,-0.643117520330116,-0.8525857206436984,0.9638252867190473,0.3726022077967905,-0.3872903347537704,-0.28705747851849917,-0.3591277810758793,-0.48571807721267307,-0.14129568744854157,0.11443740675899058,-0.6116014121819741,-0.7289102458228534,-0.2301576214674967,-0.349839376981018,0.7199533239887987,-0.10602780779127881
TCGA-E2-A1BD-01,0.6648410853737791,1.4255617960918736,-0.220828827592682,-1.1019184074440906,-0.6837636413128342,0.27685261333917877,-0.4523795755278293,1.1602434359374976,-0.32097964045954114,1.0113686175354606,0.9350377638499816,0.9894870041443321,-0.6609605582972325,0.6180494607121005,-0.3731399340502847,-0.1156073316411812,-0.5372786156069534,-0.7563929673398605,-0.1612832646486748,-0.492947498886103,-0.49254058257288935,-1.1187197532286333,-0.30348417336464023,-0.3160748429556501,0.964254012417635,-0.494103444151515
TCGA-E2-A1IG-01,-0.7375390262896441,-1.3722143692110966,0.562574236843625,2.287640092736785,-0.01909980772490267,0.29986170685768576,-0.7526337098313458,0.4045548798842805,-0.3546109198016715,0.2273607599475888,-0.43186477454358607,-1.5227137000505118,-0.10808193270309535,0.33650702354453904,-0.3152071953280764,-0.3506884608647203,2.064632084812577,2.7910613873734103,0.13714247678346164,0.046690628821653216,-0.08234117287694569,0.7262005866165304,-0.23801690400072933,0.777376605096648,1.1772670522881152,-0.13777945076620723
TCGA-E2-A1IL-01,-0.7199198522200878,-1.269471176699971,-0.23746552291826334,-1.1672529968847396,-0.025209350421576758,0.32615781373597946,-0.7273083887020394,-1.4808240260654408,-0.4259390447715406,0.24591715894375143,-0.15038291308996804,0.8585782825857917,1.4600938802924637,0.33650702354453904,-0.3726219285063061,-0.30826780596723957,-0.22641146448094393,-0.48840690062453257,-0.16228907835683085,0.03501014986693987,-0.537989092354263,-1.1854679565515405,-0.2034379368789985,-0.35243664882912323,0.8235384433409019,-0.11308372845237402
TCGA-E2-A1IU-01,0.7395794107902153,0.550927439330493,-0.3976215140362823,-0.8614871183025017,0.79141505500269,0.32615781373597946,-0.27086575801791557,0.3097736033623516,-0.4102098516115323,0.05339451935856397,-0.4855502695832291,0.9614351352389305,0.12370637077950385,0.36177365252111504,-0.34634132676215906,-0.22342649617227808,1.0333676757707506,2.7910613873734103,-0.1986544034169383,0.5045654038464159,-0.3923308583954904,-0.8730863650003334,-0.18540300576204033,-0.32386665849996576,0.8743021368992194,-0.11308372845237402
TCGA-E2-A1L6-01,0.6850765113842996,0.5614652026649675,-0.21079225262924575,-0.6053755276951573,0.7127860606022985,0.33601885381533964,-0.35970732974561476,0.32002022785120876,-0.432062679422334,0.2575149083163531,-0.00044615479204850077,0.9396170149791738,0.33143536848425054,0.3004118392922876,-0.3452765497876987,-0.22872907803446316,-0.2801196734310504,-0.4866143516832929,-0.18304667715346085,0.03734624565788253,-0.09245067012387669,-0.611433407974536,-0.3049900988503819,-0.32992695947887796,-0.30645998797106627,-0.14130741109675482
TCGA-E2-A1L7-01,-1.3249869651405373,0.5851751701675351,-0.7543981338120368,-1.2195206684372588,-0.24807801338181587,-2.050352845389816,1.0972249599430124,0.39943156763985194,1.094323349411726,0.4059661002856543,1.3706326394502353,-1.3544024866181028,-0.9718810368775647,0.5927828317355245,0.0928250470270054,-0.3436183517151402,-0.6607783839945089,-0.46510376438841705,0.17612386464124874,1.95294479423087,-0.5769349312013764,-1.2388665192098665,-0.40783297272933833,-0.9671243195473588,-1.0823755120572751,-0.9245146044783223
TCGA-E2-A1L8-01,0.2978497274394374,-0.3421480032662179,-1.124682256773917,-0.2917694983800416,5.725223501724779,0.4773604282861684,-0.8500408469158276,-0.5586278220682945,-0.3350230529697695,0.35261645317168666,0.31632704671814976,-0.29466521685849134,0.6628690805395195,0.4520116131517438,-0.36891134873430537,-0.2481718781958085,-0.46497791421917783,-0.8083768866358104,-0.12324703925115395,1.0371952441813443,-0.4752954315504394,-0.29104203202458,-0.3070152148705663,-0.326463930348071,2.48524021704445,0.38788663848538535
