,ascore,dscore,escore,fscore,ncbiTaxonId,nscore,preferredName_A,preferredName_B,pscore,score,stringId_A,stringId_B,tscore
6444,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SDHB,0.0,0.41,ENSP00000361021,ENSP00000364649,0.411
6445,0.0,0.0,0.343,0.0,9606,0.0,PTEN,HSPA1B,0.0,0.408,ENSP00000361021,ENSP00000364801,0.136
6446,0.0,0.0,0.348,0.0,9606,0.0,PTEN,HSPA1A,0.0,0.472,ENSP00000361021,ENSP00000364802,0.223
6447,0.0,0.0,0.131,0.0,9606,0.0,PTEN,SYK,0.0,0.484,ENSP00000361021,ENSP00000364907,0.43
6448,0.05,0.0,0.261,0.0,9606,0.0,PTEN,IRS2,0.0,0.625,ENSP00000361021,ENSP00000365016,0.509
6449,0.064,0.9,0.0,0.0,9606,0.0,PTEN,CSNK2B,0.0,0.922,ENSP00000361021,ENSP00000365042,0.238
6450,0.0,0.0,0.0,0.0,9606,0.0,PTEN,ID1,0.0,0.588,ENSP00000361021,ENSP00000365280,0.588
6451,0.0,0.0,0.093,0.0,9606,0.0,PTEN,FOXP3,0.0,0.477,ENSP00000361021,ENSP00000365380,0.447
6452,0.05,0.9,0.0,0.0,9606,0.0,PTEN,PIP4K2A,0.0,0.92,ENSP00000361021,ENSP00000365757,0.228
6453,0.129,0.0,0.379,0.0,9606,0.0,PTEN,BMI1,0.0,0.872,ENSP00000361021,ENSP00000365851,0.783
6454,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SPRY2,0.0,0.705,ENSP00000361021,ENSP00000366306,0.704
6455,0.061,0.9,0.0,0.0,9606,0.0,PTEN,TRIM27,0.0,0.907,ENSP00000361021,ENSP00000366404,0.094
6456,0.065,0.9,0.186,0.0,9606,0.0,PTEN,PIK3CD,0.0,0.969,ENSP00000361021,ENSP00000366563,0.65
6457,0.0,0.0,0.0,0.0,9606,0.0,PTEN,RECK,0.0,0.629,ENSP00000361021,ENSP00000367202,0.629
6458,0.063,0.0,0.145,0.0,9606,0.0,PTEN,KDM6A,0.0,0.497,ENSP00000361021,ENSP00000367203,0.423
6459,0.0,0.0,0.0,0.0,9606,0.0,PTEN,PTER,0.0,0.511,ENSP00000361021,ENSP00000367239,0.511
6460,0.0,0.0,0.0,0.0,9606,0.0,PTEN,CA9,0.0,0.416,ENSP00000361021,ENSP00000367608,0.417
6461,0.0,0.65,0.0,0.0,9606,0.0,PTEN,PLCH2,0.0,0.659,ENSP00000361021,ENSP00000367747,0.067
6462,0.06,0.65,0.0,0.0,9606,0.0,PTEN,PLCB4,0.0,0.681,ENSP00000361021,ENSP00000367762,0.109
6463,0.0,0.6,0.131,0.0,9606,0.0,PTEN,PRKCZ,0.0,0.738,ENSP00000361021,ENSP00000367830,0.308
6464,0.0,0.0,0.0,0.0,9606,0.0,PTEN,ID4,0.0,0.544,ENSP00000361021,ENSP00000367972,0.544
6465,0.057,0.0,0.063,0.0,9606,0.0,PTEN,BMP2,0.0,0.608,ENSP00000361021,ENSP00000368104,0.592
6466,0.135,0.0,0.05,0.0,9606,0.0,PTEN,DVL1,0.0,0.412,ENSP00000361021,ENSP00000368169,0.342
6467,0.0,0.0,0.0,0.0,9606,0.0,PTEN,GATA3,0.0,0.45,ENSP00000361021,ENSP00000368632,0.45
6468,0.0,0.0,0.093,0.0,9606,0.0,PTEN,FOXO1,0.0,0.814,ENSP00000361021,ENSP00000368880,0.802
6469,0.082,0.0,0.0,0.0,9606,0.0,PTEN,RPS6KA3,0.0,0.485,ENSP00000361021,ENSP00000368884,0.462
6470,0.061,0.0,0.0,0.0,9606,0.0,PTEN,BRCA2,0.0,0.764,ENSP00000361021,ENSP00000369497,0.759
6471,0.0,0.0,0.0,0.0,9606,0.0,PTEN,GRPR,0.0,0.47,ENSP00000361021,ENSP00000369643,0.47
6472,0.063,0.0,0.06,0.0,9606,0.0,PTEN,RPS6,0.0,0.709,ENSP00000361021,ENSP00000369757,0.696
6473,0.0,0.0,0.0,0.0,9606,0.0,PTEN,NKX3-1,0.0,0.793,ENSP00000361021,ENSP00000370253,0.793
6474,0.235,0.0,0.0,0.0,9606,0.0,PTEN,DUT,0.0,0.411,ENSP00000361021,ENSP00000370376,0.262
6475,0.116,0.0,0.05,0.0,9606,0.0,PTEN,CDX2,0.0,0.62,ENSP00000361021,ENSP00000370408,0.583
6476,0.0,0.0,0.0,0.0,9606,0.0,PTEN,IGFBP3,0.0,0.473,ENSP00000361021,ENSP00000370473,0.473
6477,0.061,0.0,0.064,0.0,9606,0.0,PTEN,NLGN4X,0.0,0.459,ENSP00000361021,ENSP00000370485,0.433
6478,0.061,0.0,0.097,0.0,9606,0.0,PTEN,PTPRD,0.0,0.483,ENSP00000361021,ENSP00000370593,0.439
6479,0.0,0.0,0.0,0.0,9606,0.0,PTEN,CD274,0.0,0.832,ENSP00000361021,ENSP00000370989,0.832
6480,0.064,0.0,0.131,0.0,9606,0.0,PTEN,JAK2,0.0,0.641,ENSP00000361021,ENSP00000371067,0.594
6481,0.098,0.0,0.127,0.0,9606,0.0,PTEN,TP53BP1,0.0,0.441,ENSP00000361021,ENSP00000371475,0.348
6482,0.0,0.0,0.0,0.0,9606,0.043,PTEN,SLC34A2,0.0,0.463,ENSP00000361021,ENSP00000371483,0.462
6483,0.0,0.0,0.17,0.0,9606,0.0,PTEN,CHEK2,0.0,0.713,ENSP00000361021,ENSP00000372023,0.669
6484,0.063,0.0,0.0,0.0,9606,0.0,PTEN,LATS2,0.0,0.421,ENSP00000361021,ENSP00000372035,0.408
6485,0.064,0.0,0.447,0.0,9606,0.0,PTEN,RAD51,0.0,0.836,ENSP00000361021,ENSP00000372088,0.709
6486,0.061,0.9,0.0,0.0,9606,0.0,PTEN,PSME1,0.0,0.902,ENSP00000361021,ENSP00000372155,0.0
6487,0.0,0.0,0.13,0.0,9606,0.0,PTEN,SIRT3,0.0,0.441,ENSP00000361021,ENSP00000372191,0.384
6488,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SERPINB5,0.0,0.511,ENSP00000361021,ENSP00000372221,0.511
6489,0.063,0.9,0.0,0.0,9606,0.0,PTEN,PIP5KL1,0.0,0.907,ENSP00000361021,ENSP00000373399,0.089
6490,0.0,0.0,0.131,0.0,9606,0.0,PTEN,ALK,0.0,0.685,ENSP00000361021,ENSP00000373700,0.652
6491,0.064,0.9,0.0,0.0,9606,0.0,PTEN,SACM1L,0.0,0.921,ENSP00000361021,ENSP00000373713,0.23
6492,0.159,0.0,0.084,0.0,9606,0.0,PTEN,LRP1B,0.0,0.453,ENSP00000361021,ENSP00000374135,0.348
6493,0.0,0.0,0.0,0.0,9606,0.0,PTEN,AKT1S1,0.0,0.64,ENSP00000361021,ENSP00000375711,0.64
6494,0.06,0.0,0.186,0.0,9606,0.0,PTEN,AKT2,0.0,0.867,ENSP00000361021,ENSP00000375892,0.841
6495,0.061,0.0,0.0,0.0,9606,0.0,PTEN,SUMO1,0.0,0.567,ENSP00000361021,ENSP00000376077,0.557
6496,0.062,0.9,0.0,0.0,9606,0.0,PTEN,GRB2,0.0,0.957,ENSP00000361021,ENSP00000376345,0.58
6497,0.062,0.0,0.05,0.0,9606,0.0,PTEN,PDK1,0.0,0.423,ENSP00000361021,ENSP00000376352,0.405
6498,0.0,0.0,0.049,0.0,9606,0.0,PTEN,ETS1,0.0,0.414,ENSP00000361021,ENSP00000376436,0.409
6499,0.0,0.9,0.0,0.0,9606,0.0,PTEN,CD79B,0.0,0.917,ENSP00000361021,ENSP00000376544,0.21
6500,0.0,0.0,0.0,0.0,9606,0.0,PTEN,BCL2L11,0.0,0.674,ENSP00000361021,ENSP00000376943,0.674
6501,0.146,0.0,0.407,0.0,9606,0.0,PTEN,SPOP,0.0,0.752,ENSP00000361021,ENSP00000377001,0.55
6502,0.05,0.0,0.114,0.0,9606,0.0,PTEN,PPP2R4,0.0,0.599,ENSP00000361021,ENSP00000377036,0.562
6503,0.0,0.0,0.0,0.0,9606,0.0,PTEN,BAD,0.0,0.41,ENSP00000361021,ENSP00000378040,0.41
6504,0.0,0.0,0.348,0.0,9606,0.0,PTEN,HSPA2,0.0,0.404,ENSP00000361021,ENSP00000378199,0.123
6505,0.055,0.0,0.0,0.0,9606,0.0,PTEN,SIL1,0.0,0.449,ENSP00000361021,ENSP00000378294,0.441
6506,0.064,0.0,0.076,0.0,9606,0.0,PTEN,PBRM1,0.0,0.504,ENSP00000361021,ENSP00000378307,0.473
6507,0.062,0.0,0.372,0.0,9606,0.0,PTEN,PPP3CA,0.0,0.655,ENSP00000361021,ENSP00000378323,0.461
6508,0.085,0.0,0.19,0.0,9606,0.0,PTEN,MATK,0.0,0.404,ENSP00000361021,ENSP00000378485,0.261
6509,0.064,0.0,0.346,0.0,9606,0.0,PTEN,FZR1,0.0,0.471,ENSP00000361021,ENSP00000378529,0.205
6510,0.088,0.0,0.164,0.0,9606,0.0,PTEN,CDK1,0.0,0.628,ENSP00000361021,ENSP00000378699,0.552
6511,0.0,0.0,0.379,0.0,9606,0.0,PTEN,MVP,0.0,0.553,ENSP00000361021,ENSP00000378760,0.311
6512,0.062,0.0,0.19,0.0,9606,0.0,PTEN,ULK2,0.0,0.454,ENSP00000361021,ENSP00000378914,0.339
6513,0.061,0.0,0.263,0.0,9606,0.0,PTEN,MAPK8,0.0,0.796,ENSP00000361021,ENSP00000378974,0.729
6514,0.0,0.0,0.0,0.0,9606,0.0,PTEN,AREG,0.0,0.424,ENSP00000361021,ENSP00000379097,0.425
6515,0.0,0.0,0.0,0.0,9606,0.0,PTEN,AFP,0.0,0.688,ENSP00000361021,ENSP00000379138,0.687
6516,0.0,0.0,0.0,0.0,9606,0.0,PTEN,CXCL12,0.0,0.473,ENSP00000361021,ENSP00000379140,0.473
6517,0.062,0.9,0.0,0.0,9606,0.0,PTEN,TNRC6A,0.0,0.92,ENSP00000361021,ENSP00000379144,0.221
6518,0.0,0.0,0.063,0.0,9606,0.0,PTEN,BMP7,0.0,0.575,ENSP00000361021,ENSP00000379204,0.565
6519,0.049,0.0,0.157,0.0,9606,0.0,PTEN,YWHAZ,0.0,0.432,ENSP00000361021,ENSP00000379287,0.349
6520,0.062,0.9,0.0,0.0,9606,0.0,PTEN,ITGB1,0.0,0.93,ENSP00000361021,ENSP00000379350,0.317
6521,0.0,0.0,0.0,0.0,9606,0.0,PTEN,ETV6,0.0,0.405,ENSP00000361021,ENSP00000379658,0.405
6522,0.062,0.0,0.0,0.0,9606,0.0,PTEN,CYP19A1,0.0,0.485,ENSP00000361021,ENSP00000379683,0.474
6523,0.062,0.0,0.0,0.0,9606,0.0,PTEN,ARHGAP21,0.0,0.414,ENSP00000361021,ENSP00000379709,0.401
6524,0.062,0.0,0.313,0.0,9606,0.0,PTEN,USP8,0.0,0.438,ENSP00000361021,ENSP00000379721,0.198
6525,0.063,0.0,0.185,0.0,9606,0.0,PTEN,SGK3,0.0,0.649,ENSP00000361021,ENSP00000379842,0.578
6526,0.0,0.0,0.103,0.0,9606,0.0,PTEN,ILK,0.0,0.751,ENSP00000361021,ENSP00000379975,0.733
6527,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SNAI2,0.0,0.838,ENSP00000361021,ENSP00000380034,0.838
6528,0.0,0.0,0.0,0.0,9606,0.0,PTEN,NFE2L2,0.0,0.453,ENSP00000361021,ENSP00000380252,0.453
6529,0.0,0.0,0.379,0.0,9606,0.0,PTEN,INS,0.0,0.883,ENSP00000361021,ENSP00000380432,0.819
6530,0.0,0.0,0.0,0.0,9606,0.0,PTEN,LYPD1,0.0,0.424,ENSP00000361021,ENSP00000380605,0.424
6531,0.062,0.0,0.114,0.0,9606,0.0,PTEN,PTK2B,0.0,0.47,ENSP00000361021,ENSP00000380638,0.414
6532,0.061,0.0,0.089,0.0,9606,0.0,PTEN,MAP2K7,0.0,0.749,ENSP00000361021,ENSP00000381070,0.73
6533,0.08,0.0,0.534,0.0,9606,0.0,PTEN,EPHB1,0.0,0.662,ENSP00000361021,ENSP00000381097,0.276
6534,0.061,0.9,0.0,0.0,9606,0.0,PTEN,TMEM55B,0.0,0.902,ENSP00000361021,ENSP00000381102,0.0
6535,0.063,0.0,0.054,0.0,9606,0.0,PTEN,TMPRSS2,0.0,0.69,ENSP00000361021,ENSP00000381588,0.679
6536,0.0,0.0,0.073,0.0,9606,0.0,PTEN,GSTP1,0.0,0.466,ENSP00000361021,ENSP00000381607,0.448
6537,0.056,0.0,0.379,0.0,9606,0.0,PTEN,SHARPIN,0.0,0.718,ENSP00000361021,ENSP00000381698,0.558
6538,0.061,0.0,0.143,0.0,9606,0.0,PTEN,DYRK1A,0.0,0.406,ENSP00000361021,ENSP00000381932,0.322
6539,0.062,0.0,0.169,0.0,9606,0.0,PTEN,MAP3K1,0.0,0.563,ENSP00000361021,ENSP00000382423,0.484
6540,0.061,0.0,0.261,0.0,9606,0.0,PTEN,DLG4,0.0,0.537,ENSP00000361021,ENSP00000382428,0.387
6541,0.0,0.0,0.0,0.0,9606,0.0,PTEN,MRAP,0.0,0.413,ENSP00000361021,ENSP00000382684,0.413
6542,0.064,0.9,0.19,0.0,9606,0.0,PTEN,ROCK1,0.0,0.975,ENSP00000361021,ENSP00000382697,0.709
6543,0.0,0.0,0.0,0.0,9606,0.0,PTEN,RUNX3,0.0,0.42,ENSP00000361021,ENSP00000382800,0.421
6544,0.061,0.0,0.05,0.0,9606,0.0,PTEN,CHD8,0.0,0.406,ENSP00000361021,ENSP00000382863,0.388
6545,0.0,0.0,0.05,0.0,9606,0.0,PTEN,FKBP1A,0.0,0.503,ENSP00000361021,ENSP00000383003,0.498
6546,0.062,0.6,0.169,0.0,9606,0.0,PTEN,CDC42,0.0,0.88,ENSP00000361021,ENSP00000383118,0.661
6547,0.05,0.0,0.127,0.0,9606,0.0,PTEN,NEDD4L,0.0,0.412,ENSP00000361021,ENSP00000383199,0.348
6548,0.0,0.0,0.261,0.0,9606,0.0,PTEN,MAPK4,0.0,0.406,ENSP00000361021,ENSP00000383234,0.23
6549,0.064,0.0,0.305,0.0,9606,0.0,PTEN,NCOR2,0.0,0.491,ENSP00000361021,ENSP00000384018,0.281
6550,0.063,0.9,0.0,0.0,9606,0.0,PTEN,PSME4,0.0,0.904,ENSP00000361021,ENSP00000384211,0.066
6551,0.0,0.0,0.0,0.0,9606,0.0,PTEN,RELA,0.0,0.42,ENSP00000361021,ENSP00000384273,0.421
6552,0.061,0.0,0.065,0.0,9606,0.0,PTEN,BCL6,0.0,0.447,ENSP00000361021,ENSP00000384371,0.421
6553,0.054,0.0,0.0,0.0,9606,0.0,PTEN,CDKN1A,0.0,0.656,ENSP00000361021,ENSP00000384849,0.651
6554,0.063,0.0,0.064,0.0,9606,0.0,PTEN,XPO1,0.0,0.415,ENSP00000361021,ENSP00000384863,0.387
6555,0.062,0.0,0.393,0.0,9606,0.0,PTEN,CLHC1,0.0,0.413,ENSP00000361021,ENSP00000384869,0.052
6556,0.062,0.8,0.111,0.0,9606,0.0,PTEN,MAGI1,0.0,0.857,ENSP00000361021,ENSP00000385450,0.246
6557,0.0,0.0,0.0,0.0,9606,0.0,PTEN,MDK,0.0,0.446,ENSP00000361021,ENSP00000385451,0.446
6558,0.055,0.0,0.0,0.0,9606,0.0,PTEN,IL6,0.0,0.598,ENSP00000361021,ENSP00000385675,0.592
6559,0.061,0.0,0.345,0.0,9606,0.0,PTEN,MAST4,0.0,0.489,ENSP00000361021,ENSP00000385727,0.237
6560,0.0,0.0,0.19,0.0,9606,0.0,PTEN,FOXO3,0.0,0.935,ENSP00000361021,ENSP00000385824,0.922
6561,0.062,0.0,0.05,0.0,9606,0.0,PTEN,DAPK1,0.0,0.514,ENSP00000361021,ENSP00000386135,0.498
6562,0.0,0.9,0.053,0.0,9606,0.0,PTEN,PSMB11,0.0,0.902,ENSP00000361021,ENSP00000386212,0.057
6563,0.061,0.9,0.084,0.0,9606,0.0,PTEN,PSMD14,0.0,0.908,ENSP00000361021,ENSP00000386541,0.064
6564,0.062,0.0,0.051,0.0,9606,0.0,PTEN,SETD2,0.0,0.488,ENSP00000361021,ENSP00000386759,0.472
6565,0.0,0.0,0.0,0.0,9606,0.0,PTEN,CXCR4,0.0,0.695,ENSP00000361021,ENSP00000386884,0.695
6566,0.063,0.0,0.0,0.0,9606,0.0,PTEN,IPO11,0.0,0.454,ENSP00000361021,ENSP00000386992,0.441
6567,0.062,0.0,0.0,0.0,9606,0.0,PTEN,CREB1,0.0,0.773,ENSP00000361021,ENSP00000387699,0.768
6568,0.062,0.9,0.071,0.0,9606,0.0,PTEN,SOS1,0.0,0.935,ENSP00000361021,ENSP00000387784,0.344
6569,0.062,0.9,0.0,0.0,9606,0.0,PTEN,UBA52,0.0,0.902,ENSP00000361021,ENSP00000388107,0.0
6570,0.0,0.65,0.0,0.0,9606,0.0,PTEN,PLCD4,0.0,0.659,ENSP00000361021,ENSP00000388631,0.067
6571,0.05,0.0,0.12,0.0,9606,0.0,PTEN,CHEK1,0.0,0.637,ENSP00000361021,ENSP00000388648,0.601
6572,0.0,0.0,0.0,0.0,9606,0.0,PTEN,NFATC4,0.0,0.53,ENSP00000361021,ENSP00000388910,0.53
6573,0.0,0.0,0.0,0.0,9606,0.0,PTEN,NFATC1,0.0,0.567,ENSP00000361021,ENSP00000389377,0.567
6574,0.0,0.0,0.0,0.0,9606,0.0,PTEN,IDH1,0.0,0.687,ENSP00000361021,ENSP00000390265,0.687
6575,0.063,0.9,0.05,0.0,9606,0.0,PTEN,PSMC2,0.0,0.903,ENSP00000361021,ENSP00000391211,0.044
6576,0.0,0.0,0.379,0.0,9606,0.0,PTEN,BCAR1,0.0,0.589,ENSP00000361021,ENSP00000391669,0.365
6577,0.064,0.0,0.131,0.0,9606,0.0,PTEN,JAK3,0.0,0.538,ENSP00000361021,ENSP00000391676,0.478
6578,0.0,0.0,0.0,0.0,9606,0.0,PTEN,IGF2,0.0,0.743,ENSP00000361021,ENSP00000391826,0.743
6579,0.062,0.0,0.0,0.0,9606,0.0,PTEN,CYLD,0.0,0.451,ENSP00000361021,ENSP00000392025,0.439
6580,0.063,0.0,0.105,0.0,9606,0.0,PTEN,PPP6C,0.0,0.416,ENSP00000361021,ENSP00000392147,0.359
6581,0.062,0.0,0.0,0.0,9606,0.0,PTEN,KLLN,0.0,0.551,ENSP00000361021,ENSP00000392204,0.541
6582,0.0,0.0,0.0,0.0,9606,0.0,PTEN,PIK3R5,0.0,0.485,ENSP00000361021,ENSP00000392812,0.485
6583,0.249,0.0,0.0,0.0,9606,0.0,PTEN,CDC7,0.0,0.401,ENSP00000361021,ENSP00000393139,0.235
6584,0.0,0.0,0.16,0.0,9606,0.0,PTEN,FGFR1,0.0,0.684,ENSP00000361021,ENSP00000393312,0.639
6585,0.055,0.0,0.185,0.0,9606,0.0,PTEN,SESN1,0.0,0.5,ENSP00000361021,ENSP00000393762,0.403
6586,0.062,0.0,0.084,0.0,9606,0.0,PTEN,PDZK1,0.0,0.5,ENSP00000361021,ENSP00000394485,0.464
6587,0.061,0.0,0.263,0.0,9606,0.0,PTEN,MAPK9,0.0,0.646,ENSP00000361021,ENSP00000394560,0.529
6588,0.063,0.0,0.428,0.0,9606,0.0,PTEN,PTPN13,0.0,0.743,ENSP00000361021,ENSP00000394794,0.558
6589,0.0,0.0,0.0,0.0,9606,0.0,PTEN,MECP2,0.0,0.742,ENSP00000361021,ENSP00000395535,0.741
6590,0.062,0.0,0.05,0.0,9606,0.0,PTEN,SMARCA4,0.0,0.665,ENSP00000361021,ENSP00000395654,0.655
6591,0.062,0.9,0.0,0.0,9606,0.0,PTEN,PSMD13,0.0,0.903,ENSP00000361021,ENSP00000396937,0.056
6592,0.0,0.0,0.0,0.0,9606,0.0,PTEN,CD44,0.0,0.591,ENSP00000361021,ENSP00000398632,0.591
6593,0.0,0.0,0.0,0.0,9606,0.0,PTEN,TNF,0.0,0.719,ENSP00000361021,ENSP00000398698,0.719
6594,0.061,0.0,0.051,0.0,9606,0.0,PTEN,KMT2B,0.0,0.458,ENSP00000361021,ENSP00000398837,0.441
6595,0.049,0.9,0.0,0.0,9606,0.0,PTEN,MOV10,0.0,0.905,ENSP00000361021,ENSP00000399797,0.083
6596,0.0,0.0,0.368,0.0,9606,0.0,PTEN,RHOA,0.0,0.782,ENSP00000361021,ENSP00000400175,0.669
6597,0.065,0.0,0.379,0.0,9606,0.0,PTEN,UBE2L3,0.0,0.555,ENSP00000361021,ENSP00000400906,0.295
6598,0.0,0.9,0.0,0.0,9606,0.0,PTEN,SHC1,0.0,0.97,ENSP00000361021,ENSP00000401303,0.718
6599,0.0,0.0,0.0,0.0,9606,0.0,PTEN,MYOCD,0.0,0.509,ENSP00000361021,ENSP00000401678,0.509
6600,0.062,0.9,0.0,0.0,9606,0.0,PTEN,PSMC6,0.0,0.919,ENSP00000361021,ENSP00000401802,0.214
6601,0.096,0.9,0.0,0.0,9606,0.0,PTEN,TNRC6B,0.0,0.921,ENSP00000361021,ENSP00000401946,0.206
6602,0.113,0.0,0.185,0.0,9606,0.0,PTEN,WEE1,0.0,0.519,ENSP00000361021,ENSP00000402084,0.389
6603,0.113,0.0,0.0,0.0,9606,0.0,PTEN,HK1,0.0,0.465,ENSP00000361021,ENSP00000402103,0.422
6604,0.0,0.0,0.0,0.0,9606,0.0,PTEN,BBC3,0.0,0.412,ENSP00000361021,ENSP00000404503,0.412
6605,0.0,0.0,0.0,0.0,9606,0.0,PTEN,NDRG1,0.0,0.633,ENSP00000361021,ENSP00000404854,0.633
6606,0.0,0.0,0.0,0.0,9606,0.0,PTEN,ETV1,0.0,0.455,ENSP00000361021,ENSP00000405327,0.455
6607,0.0,0.0,0.393,0.0,9606,0.0,PTEN,ESR1,0.0,0.801,ENSP00000361021,ENSP00000405330,0.686
6608,0.05,0.9,0.055,0.0,9606,0.0,PTEN,INPP5D,0.0,0.953,ENSP00000361021,ENSP00000405338,0.538
6609,0.062,0.0,0.15,0.0,9606,0.0,PTEN,PMS1,0.0,0.414,ENSP00000361021,ENSP00000406490,0.325
6610,0.063,0.0,0.126,0.0,9606,0.0,PTEN,TNPO2,0.0,0.49,ENSP00000361021,ENSP00000407182,0.426
6611,0.061,0.0,0.186,0.0,9606,0.0,PTEN,HRAS,0.0,0.916,ENSP00000361021,ENSP00000407586,0.899
6612,0.062,0.9,0.419,0.0,9606,0.0,PTEN,SLC9A3R2,0.0,0.953,ENSP00000361021,ENSP00000408005,0.253
6613,0.063,0.9,0.055,0.0,9606,0.0,PTEN,SYNJ1,0.0,0.921,ENSP00000361021,ENSP00000409667,0.219
6614,0.0,0.0,0.16,0.0,9606,0.0,PTEN,FGFR2,0.0,0.648,ENSP00000361021,ENSP00000410294,0.598
6615,0.061,0.0,0.0,0.0,9606,0.0,PTEN,MAP2K4,0.0,0.678,ENSP00000361021,ENSP00000410402,0.671
6616,0.062,0.0,0.0,0.0,9606,0.0,PTEN,STMN1,0.0,0.443,ENSP00000361021,ENSP00000410452,0.431
6617,0.0,0.9,0.0,0.0,9606,0.0,PTEN,ITPKB,0.0,0.965,ENSP00000361021,ENSP00000411152,0.669
6618,0.082,0.0,0.097,0.0,9606,0.0,PTEN,PTPRC,0.0,0.502,ENSP00000361021,ENSP00000411355,0.448
6619,0.062,0.0,0.0,0.0,9606,0.0,PTEN,TOP2A,0.0,0.633,ENSP00000361021,ENSP00000411532,0.625
6620,0.0,0.0,0.0,0.0,9606,0.0,PTEN,IL10,0.0,0.735,ENSP00000361021,ENSP00000412237,0.734
6621,0.11,0.0,0.0,0.0,9606,0.0,PTEN,RBFOX2,0.0,0.463,ENSP00000361021,ENSP00000413035,0.421
6622,0.062,0.0,0.0,0.0,9606,0.0,PTEN,CDKN1C,0.0,0.474,ENSP00000361021,ENSP00000413720,0.462
6623,0.05,0.9,0.055,0.0,9606,0.0,PTEN,INPP5K,0.0,0.925,ENSP00000361021,ENSP00000413937,0.263
6624,0.0,0.0,0.0,0.0,9606,0.0,PTEN,BDNF,0.0,0.471,ENSP00000361021,ENSP00000414303,0.471
6625,0.062,0.9,0.053,0.0,9606,0.0,PTEN,PSMA1,0.0,0.905,ENSP00000361021,ENSP00000414359,0.057
6626,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SERPINA1,0.0,0.424,ENSP00000361021,ENSP00000416066,0.424
6627,0.063,0.0,0.05,0.0,9606,0.0,PTEN,EIF4G1,0.0,0.426,ENSP00000361021,ENSP00000416255,0.407
6628,0.062,0.0,0.0,0.0,9606,0.0,PTEN,SLC2A1,0.0,0.697,ENSP00000361021,ENSP00000416293,0.69
6629,0.0,0.0,0.0,0.0,9606,0.0,PTEN,FHIT,0.0,0.513,ENSP00000361021,ENSP00000417480,0.513
6630,0.0,0.0,0.0,0.0,9606,0.0,PTEN,MME,0.0,0.608,ENSP00000361021,ENSP00000418525,0.608
6631,0.065,0.9,0.0,0.0,9606,0.0,PTEN,PSMD6,0.0,0.904,ENSP00000361021,ENSP00000418695,0.063
6632,0.063,0.0,0.472,0.0,9606,0.0,PTEN,PARK7,0.0,0.923,ENSP00000361021,ENSP00000418770,0.856
6633,0.062,0.0,0.23,0.0,9606,0.0,PTEN,CDKN2A,0.0,0.906,ENSP00000361021,ENSP00000418915,0.88
6634,0.063,0.0,0.0,0.0,9606,0.0,PTEN,BRCA1,0.0,0.749,ENSP00000361021,ENSP00000418960,0.744
6635,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SUCLG2,0.0,0.479,ENSP00000361021,ENSP00000419325,0.479
6636,0.062,0.0,0.05,0.0,9606,0.0,PTEN,PDK2,0.0,0.515,ENSP00000361021,ENSP00000420927,0.499
6637,0.0,0.0,0.0,0.0,9606,0.0,PTEN,SMUG1,0.0,0.44,ENSP00000361021,ENSP00000424191,0.44
6638,0.05,0.9,0.454,0.0,9606,0.0,PTEN,NEDD4,0.0,0.976,ENSP00000361021,ENSP00000424827,0.593
6639,0.108,0.0,0.0,0.0,9606,0.0,PTEN,CNOT6L,0.0,0.42,ENSP00000361021,ENSP00000424896,0.376
6640,0.061,0.0,0.085,0.0,9606,0.0,PTEN,ATG12,0.0,0.499,ENSP00000361021,ENSP00000425107,0.463
6641,0.064,0.9,0.0,0.0,9606,0.0,PTEN,INPP4B,0.0,0.98,ENSP00000361021,ENSP00000425487,0.805
6642,0.06,0.0,0.063,0.0,9606,0.0,PTEN,EIF4E,0.0,0.714,ENSP00000361021,ENSP00000425561,0.701
6643,0.567,0.0,0.0,0.0,9606,0.0,PTEN,PGM3,0.0,0.582,ENSP00000361021,ENSP00000425809,0.076
6644,0.148,0.0,0.0,0.0,9606,0.0,PTEN,DROSHA,0.0,0.66,ENSP00000361021,ENSP00000425979,0.617
6645,0.055,0.0,0.0,0.0,9606,0.0,PTEN,PROM1,0.0,0.742,ENSP00000361021,ENSP00000426809,0.738
6646,0.082,0.0,0.0,0.0,9606,0.0,PTEN,RPS6KA2,0.0,0.482,ENSP00000361021,ENSP00000427015,0.459
6647,0.062,0.0,0.363,0.0,9606,0.0,PTEN,WWP1,0.0,0.499,ENSP00000361021,ENSP00000427793,0.229
6648,0.063,0.9,0.185,0.0,9606,0.0,PTEN,PIK3R1,0.0,0.988,ENSP00000361021,ENSP00000428056,0.865
6649,0.0,0.0,0.437,0.0,9606,0.0,PTEN,PBK,0.0,0.762,ENSP00000361021,ENSP00000428489,0.595
6650,0.058,0.0,0.131,0.0,9606,0.0,PTEN,LYN,0.0,0.465,ENSP00000361021,ENSP00000428924,0.399
6651,0.063,0.0,0.185,0.0,9606,0.0,PTEN,ENSG00000270024,0.0,0.649,ENSP00000361021,ENSP00000429022,0.578
